查看内核版本号（仅版本号）,<b>答案:</b><br>• <code>uname -r</code><br><br><b>解释:</b><br>uname -r 只输出内核版本，-a 输出全部信息,杭州培训::凝思::系统信息
DM 子查询返回多行时用 IN 还是 =?<br><br><small style='color:#888'>提示: IN vs =</small>,"<b>答案:</b><br>• <code>多行用 IN</code><br>• <code>单行可用 = 或 IN</code><br>• <code>用 = 但内层返回多行 → 报错</code><br><br><b>解释:</b><br>WHERE id = (SELECT st_id FROM ... WHERE brk_type=100) 如果内层返回多行就报错 'single-row subquery returns more than one row'。永远用 IN 最安全。返回多行用 IN/EXISTS,返回单行 = 和 IN 都行<br><br><b>记忆钩子:</b> 多行必 IN",杭州培训::达梦::SQL-子查询
DM 同一需求 找有 brk_type=100 断路器的厂站名 的两种写法<br><br><small style='color:#888'>提示: 两种思路</small>,"<b>答案:</b><br>• <code>JOIN: SELECT a.name FROM substation a INNER JOIN breaker b ON a.id=b.st_id WHERE b.brk_type=100;</code><br>• <code>子查询: SELECT name FROM substation WHERE id IN (SELECT st_id FROM breaker WHERE brk_type=100);</code><br><br><b>解释:</b><br>两种结果一样,思路不同。JOIN:把两张表拼成一张大表,再过滤;子查询:用一张表的结果当另一张表的条件。何时用哪个?① 两表数据都要展示 → JOIN ② 只要一张表数据,另一张做过滤条件 → 子查询<br><br><b>记忆钩子:</b> JOIN 拼表,子查询当条件",杭州培训::达梦::SQL-子查询 weak weak_count_1
DM UNION 和 UNION ALL 的区别<br><br><small style='color:#888'>提示: 去重否</small>,"<b>答案:</b><br>• <code>UNION ALL:直接拼接,**不去重**(快)</code><br>• <code>UNION:拼接 + 自动去重(慢,要排序)</code><br>• <code>UNION = UNION ALL + DISTINCT</code><br><br><b>解释:</b><br>性能差距明显:UNION 比 UNION ALL 慢(去重要排序)。如果两段查询结果没重复,**优先 UNION ALL**(更快)。两边的列数和列类型必须一致,列名以**第一段**为准<br><br><b>记忆钩子:</b> ALL=不去重快",杭州培训::达梦::SQL-集合运算 weak weak_count_1
DM 同需求 查 st_no=1 和 st_no=3 的厂站 的 4 种写法<br><br><small style='color:#888'>提示: 4 种</small>,"<b>答案:</b><br>• <code>IN: WHERE st_no IN (1, 3)  ← 推荐</code><br>• <code>OR: WHERE st_no=1 OR st_no=3</code><br>• <code>UNION ALL: 两段 WHERE 拼起来</code><br>• <code>UNION: 同上但去重(慢)</code><br><br><b>解释:</b><br>对比:① IN 最简洁,条件多时优势大 ② OR 适合 ≤2 个条件 ③ UNION ALL 适合两段查询**结构完全不同**(比如查两张表) ④ UNION 自动去重但慢。同表同列等值条件首选 **IN**<br><br><b>记忆钩子:</b> IN首选",杭州培训::达梦::SQL-集合运算
DM CASE WHEN 在 SQL 中的位置<br><br><small style='color:#888'>提示: 虚拟列</small>,"<b>答案:</b><br>• <code>CASE...END 是一个表达式,放在 SELECT 列里</code><br>• <code>也可放 WHERE/ORDER BY/GROUP BY 里</code><br>• <code>不能单独成子句</code><br><br><b>解释:</b><br>错误示范:GROUP BY gender CASE WHEN ... END; — SQL 没这种语法。CASE 是**虚拟列**,目的是替代一个值。SELECT 里:SELECT id, CASE WHEN x>1 THEN 'A' ELSE 'B' END AS new_col FROM t;<br><br><b>记忆钩子:</b> CASE 是表达式",杭州培训::达梦::SQL-CASE weak weak_count_2
DM CASE WHEN 的完整语法骨架和易错点<br><br><small style='color:#888'>提示: WHEN/THEN/ELSE/END</small>,"<b>答案:</b><br>• <code>CASE WHEN 条件1 THEN 结果1 WHEN 条件2 THEN 结果2 ... ELSE 默认 END</code><br>• <code>字符串结果要单引号: THEN 'M' ELSE 'W'</code><br>• <code>数字不用引号</code><br><br><b>解释:</b><br>骨架:CASE 开头 → 多个 WHEN...THEN... 分支 → ELSE 默认值(可省略,省了是 NULL) → END 结尾(必须)。整个 CASE...END 算一个表达式可加 AS 别名。常见错: THEN M(没引号) → 报错<br><br><b>记忆钩子:</b> WHEN/THEN/ELSE/END",杭州培训::达梦::SQL-CASE weak weak_count_1
DM GROUP BY + COUNT 的基本语法和限制<br><br><small style='color:#888'>提示: 分组列+聚合</small>,"<b>答案:</b><br>• <code>SELECT brk_type, COUNT(*) AS cnt FROM breaker GROUP BY brk_type;</code><br>• <code>SELECT 里只能出现**分组列**和**聚合函数**,其它字段会报错</code><br><br><b>解释:</b><br>骨架:SELECT 分组列, 聚合函数 FROM 表 GROUP BY 分组列。**关键限制**:不在 GROUP BY 里的字段不能直接 SELECT(每组多个值,SQL 不知拿哪个)。例: SELECT id, brk_type, COUNT(*) FROM breaker GROUP BY brk_type 会报错(id 不在分组里)<br><br><b>记忆钩子:</b> SELECT只能含分组列+聚合",杭州培训::达梦::SQL-分组聚合
DM WHERE vs HAVING 30 秒判断法<br><br><small style='color:#888'>提示: 看聚合函数</small>,"<b>答案:</b><br>• <code>看条件里有没有聚合函数(COUNT/SUM/AVG/MAX/MIN)</code><br>• <code>有 → HAVING</code><br>• <code>没有 → WHERE</code><br><br><b>解释:</b><br>原理:WHERE 在 GROUP BY **之前**执行,那时还没分组没法 COUNT;HAVING 在 GROUP BY **之后**,可用聚合函数。例: brk_type=100 → WHERE; count(*)>1 → HAVING; insert_time>'2017-01-01' → WHERE; avg(score)>80 → HAVING<br><br><b>记忆钩子:</b> 有聚合就HAVING",杭州培训::达梦::SQL-分组聚合 weak weak_count_2
DM 为什么 WHERE COUNT(*) > 1 一定报错?<br><br><small style='color:#888'>提示: 执行顺序</small>,"<b>答案:</b><br>• <code>WHERE 在 GROUP BY 之前执行</code><br>• <code>执行 WHERE 时还没分组,根本没'组的数量'概念</code><br>• <code>聚合函数必须分组后才有意义,所以放 HAVING</code><br><br><b>解释:</b><br>按执行顺序:FROM → WHERE → GROUP BY → HAVING → SELECT → ORDER BY。WHERE 时'一行一行看',不是'一组一组看'。COUNT/SUM/AVG/MAX/MIN 这些聚合函数都需要分组上下文,只能在 HAVING/SELECT 里用<br><br><b>记忆钩子:</b> WHERE在分组前",杭州培训::达梦::SQL-分组聚合 weak weak_count_1
DM 三件套 SQL: WHERE + GROUP BY + HAVING 的完整骨架<br><br><small style='color:#888'>提示: WHERE → GROUP BY → HAVING</small>,"<b>答案:</b><br>• <code>SELECT 列, 聚合函数 FROM 表 WHERE 行条件 GROUP BY 分组列 HAVING 组条件;</code><br><br><b>解释:</b><br>写法顺序:WHERE 写在 FROM 后、GROUP BY 之前;HAVING 写在 GROUP BY 之后。先 WHERE 把不要的行扔掉(对行过滤),再 GROUP BY 分组,再 HAVING 把不要的组扔掉(对组过滤)。先减后分组效率更好<br><br><b>记忆钩子:</b> WHERE→GROUP BY→HAVING",杭州培训::达梦::SQL-分组聚合
DM 5 个常用聚合函数<br><br><small style='color:#888'>提示: 5 个</small>,"<b>答案:</b><br>• <code>COUNT(*) 行数</code><br>• <code>SUM(列) 求和</code><br>• <code>AVG(列) 平均值</code><br>• <code>MAX(列) 最大值</code><br>• <code>MIN(列) 最小值</code><br><br><b>解释:</b><br>聚合函数 = 把多行折叠成一个值。COUNT(*) 数所有行,COUNT(列名) 只数该列**非 NULL** 的行,COUNT(1) 等同 COUNT(*)。配 GROUP BY 用最多。也可单独用: SELECT AVG(score) FROM students;<br><br><b>记忆钩子:</b> COUNT/SUM/AVG/MAX/MIN",杭州培训::达梦::SQL-分组聚合
DM 数字保留 n 位小数的函数<br><br><small style='color:#888'>提示: 四舍五入</small>,"<b>答案:</b><br>• <code>ROUND(数, n)</code><br>• <code>例: ROUND(AVG(score), 2)</code><br><br><b>解释:</b><br>ROUND(数, n) 保留 n 位小数,四舍五入。常用于聚合后: ROUND(AVG(score), 2) AS avg_score。其他相关:TRUNC(数, n) 截断不四舍五入;CEIL(数) 向上取整;FLOOR(数) 向下取整<br><br><b>记忆钩子:</b> ROUND(数,2)",杭州培训::达梦::SQL-分组聚合 weak weak_count_1
DM SQL 6 大子句的写法顺序 vs 执行顺序(金钥匙)<br><br><small style='color:#888'>提示: 写≠执行</small>,"<b>答案:</b><br>• <code>写法: SELECT → FROM → WHERE → GROUP BY → HAVING → ORDER BY</code><br>• <code>执行: FROM(1) → WHERE(2) → GROUP BY(3) → HAVING(4) → SELECT(5) → ORDER BY(6)</code><br><br><b>解释:</b><br>**金钥匙**:SQL 必须知道执行顺序与写法顺序不同。读 SQL 时按执行顺序读才能理清:① FROM 找表 ② WHERE 过滤行 ③ GROUP BY 分组 ④ HAVING 过滤组 ⑤ SELECT 选列 ⑥ ORDER BY 排序。**SELECT 写在最前,但实际执行倒数第二**。这解释了为什么 WHERE 不能用聚合函数等一系列规则<br><br><b>记忆钩子:</b> FROM-WHERE-GROUP-HAVING-SELECT-ORDER",杭州培训::达梦::SQL-执行顺序
DM 写复杂 SQL 的方法论(老师演示的)<br><br><small style='color:#888'>提示: 逐步加条件</small>,"<b>答案:</b><br>• <code>分步骤构建,不要一次写完</code><br>• <code>1. SELECT * FROM 表 看全数据</code><br>• <code>2. 加 WHERE 过滤再看</code><br>• <code>3. 加 GROUP BY 再看</code><br>• <code>4. 最后加 HAVING</code><br>• <code>每加一步检查一次</code><br><br><b>解释:</b><br>老师在 chaxun(8) 示范的方法:不要上来就写整条复杂 SQL。分步:① SELECT * FROM t; 看全数据 → ② 加 WHERE 看筛选效果 → ③ 加 GROUP BY 看分组 → ④ 加 HAVING 看筛后效果。每步出错能立刻发现,比一次写完调试半天高效<br><br><b>记忆钩子:</b> 分步建SQL",杭州培训::达梦::SQL-执行顺序
